,comment,typeid,play,pic,subtitle,description,copyright,title,review,author,mid,created,length,video_review,aid,bvid,hide_click,is_pay,is_union_video,is_steins_gate,is_live_playback
138,2260,171,811872,http://i2.hdslb.com/bfs/archive/88d2df1d8a2d984a3688f2452a16b1b20bec5d2b.jpg,,【2022LPL夏季赛】7月24日 OMG vs WBG,1,【2022LPL夏季赛】7月24日 OMG vs WBG,0,哔哩哔哩英雄联盟赛事,50329118,1658663791,110:16,15832,686373333,BV13U4y1v7ME,False,0,0,0,0
139,1296,171,418801,http://i1.hdslb.com/bfs/archive/8ad67b33f0c5967f91bb062c8edcc7b903f430cc.jpg,,【2022LPL夏季赛】7月24日 TES vs UP,1,【2022LPL夏季赛】7月24日 TES vs UP,0,哔哩哔哩英雄联盟赛事,50329118,1658656673,110:16,4716,343872077,BV1U94y1D7zp,False,0,0,0,0
140,175,171,96305,http://i0.hdslb.com/bfs/archive/ef6ca2caae4afeb7ad2fcdc4ce12195997f1f573.jpg,,【LPL夏季赛TOP5】7月23日：豪拳之威睥睨八方 月轮飞舞扭转乾坤,1,【LPL夏季赛TOP5】7月23日：豪拳之威睥睨八方 月轮飞舞扭转乾坤,0,哔哩哔哩英雄联盟赛事,50329118,1658595128,03:47,95,428701937,BV1UG411n7CC,False,0,0,0,0
141,408,171,152411,http://i1.hdslb.com/bfs/archive/d55b210e1b3d6f54dc319a47963c53e3448b0bfd.jpg,,【LPL赛事速看】W7D6:WE一比二不敌IG JDG二比一BLG RNG鏖战三局翻盘击败EDG,1,【LPL赛事速看】W7D6:WE一比二不敌IG  JDG二比一BLG  RNG鏖战三局翻盘击败EDG,0,哔哩哔哩英雄联盟赛事,50329118,1658590353,45:00,838,941220497,BV1NW4y127jh,False,0,0,0,0
142,11503,171,1994103,http://i0.hdslb.com/bfs/archive/f4e0702b453bb4c97186e0800325feaf657eb13b.jpg,,【2022LPL夏季赛】7月23日 RNG vs EDG,1,【2022LPL夏季赛】7月23日 RNG vs EDG,0,哔哩哔哩英雄联盟赛事,50329118,1658582640,172:42,32478,983676918,BV1Ct4y157P8,False,0,0,0,0
143,684,171,184598,http://i0.hdslb.com/bfs/archive/32588599ecb960eb1d17bc1e10180159baa7b78e.jpg,,【2022LPL夏季赛】7月23日 JDG vs BLG,1,【2022LPL夏季赛】7月23日 JDG vs BLG,0,哔哩哔哩英雄联盟赛事,50329118,1658573630,143:47,1108,856238178,BV1kV4y177F8,False,0,0,0,0
144,807,171,197139,http://i0.hdslb.com/bfs/archive/a520acf4ab6625d0a4ef6b9c93676c86123b3279.jpg,,【2022LPL夏季赛】7月23日 WE vs IG,1,【2022LPL夏季赛】7月23日 WE vs IG,0,哔哩哔哩英雄联盟赛事,50329118,1658564467,159:34,1341,686247120,BV1AU4y1q7Tx,False,0,0,0,0
145,119,171,68870,http://i0.hdslb.com/bfs/archive/3d535d1d0fbdb0728db7659f5e6be5e3b3779f2c.jpg,,【LPL夏季赛TOP5】7月22日：电弧跃动万雷引 嗜血突刺恶魔临,1,【LPL夏季赛TOP5】7月22日：电弧跃动万雷引 嗜血突刺恶魔临,0,哔哩哔哩英雄联盟赛事,50329118,1658505749,03:41,116,856202581,BV18V4y177md,False,0,0,0,0
146,109,171,82217,http://i0.hdslb.com/bfs/archive/b214a3f38c8562866ab9534fdf6dcd185558c3da.jpg,,【LPL赛事速看】W7D5:WBG鏖战三局再取一胜 V5二比零重回榜首,1,【LPL赛事速看】W7D5:WBG鏖战三局再取一胜  V5二比零重回榜首,0,哔哩哔哩英雄联盟赛事,50329118,1658504667,30:43,638,513700139,BV1Yg411Z7pn,False,0,0,0,0
147,188,171,96522,http://i2.hdslb.com/bfs/archive/02b1582173f9b0dc6fd1febc4748a3c7110f5d8f.jpg,,【2022LPL夏季赛】7月22日 周末补习班,1,【2022LPL夏季赛】7月22日 周末补习班,0,哔哩哔哩英雄联盟赛事,50329118,1658503936,59:45,1546,513718450,BV1mg411Z7Ly,False,0,0,0,0
148,1675,171,562650,http://i1.hdslb.com/bfs/archive/d371fc67852f490745e3ad1cb120ef92a43c53fe.jpg,,【2022LPL夏季赛】7月22日 V5 vs LNG,1,【2022LPL夏季赛】7月22日 V5 vs LNG,0,哔哩哔哩英雄联盟赛事,50329118,1658495431,113:40,6741,598703938,BV1cB4y1e7wk,False,0,0,0,0
149,2360,171,543408,http://i2.hdslb.com/bfs/archive/aec4afab3efd508d3fa7861712aa1511975c0eab.jpg,,【2022LPL夏季赛】7月22日 WBG vs TT,1,【2022LPL夏季赛】7月22日 WBG vs TT,0,哔哩哔哩英雄联盟赛事,50329118,1658484626,153:57,7973,513686514,BV1qg411Z7CR,False,0,0,0,0
150,54,171,57991,http://i2.hdslb.com/bfs/archive/cfb0b7526ff47d3895ed80b3ebb5499a729faaed.jpg,,【LPL夏季赛TOP5】7月21日： 魔典终章飞身定 灵魄突袭百媚生,1,【LPL夏季赛TOP5】7月21日： 魔典终章飞身定  灵魄突袭百媚生,0,哔哩哔哩英雄联盟赛事,50329118,1658413730,03:59,1,556194757,BV1he4y1972q,False,0,0,0,0
151,120,171,66306,http://i0.hdslb.com/bfs/archive/cd6fd284961d8a4e2c24bec13bd86134eff9469f.jpg,,【LPL赛事速看】W7D4: AL一比二不敌FPX 结束连胜 EDG二比零碾压战胜LGD,1,【LPL赛事速看】W7D4: AL一比二不敌FPX 结束连胜 EDG二比零碾压战胜LGD,0,哔哩哔哩英雄联盟赛事,50329118,1658412290,21:33,283,598681427,BV1NB4y1e77v,False,0,0,0,0
152,878,171,332908,http://i2.hdslb.com/bfs/archive/ad0f76d060b6c248c30687cb24db64f48f68f40a.jpg,,【2022LPL夏季赛】7月21日 EDG vs LGD,1,【2022LPL夏季赛】7月21日 EDG vs LGD,0,哔哩哔哩英雄联盟赛事,50329118,1658407105,104:47,5173,386228462,BV1qd4y1S7hx,False,0,0,0,0
153,679,171,208913,http://i1.hdslb.com/bfs/archive/d9e65c1bf203209fdbe4967f2bbd2e0fae91e5e9.jpg,,【2022LPL夏季赛】7月21日 FPX vs AL,1,【2022LPL夏季赛】7月21日 FPX vs AL,0,哔哩哔哩英雄联盟赛事,50329118,1658397574,143:42,2228,728715058,BV1HS4y1E7GV,False,0,0,0,0
154,69,171,70167,http://i2.hdslb.com/bfs/archive/bc64e9c2369d6589831771eb649f3b971ab1e1e5.jpg,,【LPL夏季赛TOP5】7月20日：坚定风采切断路 枪炮交响追魂破,1,【LPL夏季赛TOP5】7月20日：坚定风采切断路  枪炮交响追魂破,0,哔哩哔哩英雄联盟赛事,50329118,1658324982,04:10,89,643636963,BV1AY4y1j7G9,False,0,0,0,0
155,155,171,99764,http://i1.hdslb.com/bfs/archive/59bd9e5d00e30adf630eb74456fff5d997e4c787.jpg,,【LPL赛事速看】W7D3:TES二比零击败RA 晋级季后赛 RNG二比零战胜BLG 收获三连胜,1,【LPL赛事速看】W7D3:TES二比零击败RA 晋级季后赛 RNG二比零战胜BLG 收获三连胜,0,哔哩哔哩英雄联盟赛事,50329118,1658324164,20:12,486,513707063,BV1Cg411Z7nb,False,0,0,0,0
156,2772,171,1039413,http://i1.hdslb.com/bfs/archive/4edd13775db49c9037701b2fddfecfde76febbd0.jpg,,【2022LPL夏季赛】7月20日 BLG vs RNG,1,【2022LPL夏季赛】7月20日 BLG vs RNG,0,哔哩哔哩英雄联盟赛事,50329118,1658318845,102:38,10001,983703100,BV1St4y157yk,False,0,0,0,0
157,1830,171,472863,http://i2.hdslb.com/bfs/archive/3a0869a62b13da262d1cff7e3db086bd686177d6.jpg,,【2022LPL夏季赛】7月20日 TES vs RA,1,【2022LPL夏季赛】7月20日 TES vs RA,0,哔哩哔哩英雄联盟赛事,50329118,1658312391,98:54,5329,301223213,BV1JF411P78s,False,0,0,0,0
158,58,171,50774,http://i1.hdslb.com/bfs/archive/07a6458cd073020d8a2b95356b30c751788ce1a1.jpg,,【LPL夏季赛TOP5】7月19日：飞花夜澜人长眠 潜掠强掳破敌归,1,【LPL夏季赛TOP5】7月19日：飞花夜澜人长眠 潜掠强掳破敌归,0,哔哩哔哩英雄联盟赛事,50329118,1658242261,04:02,62,386076191,BV16d4y1Q7Tv,False,0,0,0,0
159,106,171,52688,http://i1.hdslb.com/bfs/archive/16aeeb087a25509bcde718f4c5d735c585bf4366.jpg,,【LPL赛事速看】W7D2:TT二比一战胜OMG LNG二比零轻取UP,1,【LPL赛事速看】W7D2:TT二比一战胜OMG  LNG二比零轻取UP,0,哔哩哔哩英雄联盟赛事,50329118,1658240800,24:38,215,556090625,BV1Fe4y197Yg,False,0,0,0,0
160,641,171,197556,http://i1.hdslb.com/bfs/archive/586ebe4d9c58c89417d174df9ce3d984655281eb.jpg,,【2022LPL夏季赛】7月19日 LNG vs UP,1,【2022LPL夏季赛】7月19日 LNG vs UP,0,哔哩哔哩英雄联盟赛事,50329118,1658236769,111:35,1669,513530884,BV1n3411F7KA,False,0,0,0,0
161,451,171,141421,http://i1.hdslb.com/bfs/archive/944f8badc721d1f2cf68fb79f22ed1416c440bc8.jpg,,【2022LPL夏季赛】7月19日 TT vs OMG,1,【2022LPL夏季赛】7月19日 TT vs OMG,0,哔哩哔哩英雄联盟赛事,50329118,1658225177,176:04,649,386061468,BV14d4y1Q7uN,False,0,0,0,0
162,64,171,62460,http://i1.hdslb.com/bfs/archive/55183f7756c6d4d279d3d59b07b76e5866f0da77.jpg,,【LPL夏季赛TOP5】7月18日：月光凝刃风卷残云 火花闪耀一击溃军,1,【LPL夏季赛TOP5】7月18日：月光凝刃风卷残云 火花闪耀一击溃军,0,哔哩哔哩英雄联盟赛事,50329118,1658155388,04:01,80,471075170,BV1iT41177zx,False,0,0,0,0
163,93,171,57169,http://i1.hdslb.com/bfs/archive/02330780873ca793bc0975cfa5c16842c8fde9da.jpg,,【LPL赛事速看】W7D1：AL二比零WE JDG登上榜首二比一击败IG,1,【LPL赛事速看】W7D1：AL二比零WE  JDG登上榜首二比一击败IG,0,哔哩哔哩英雄联盟赛事,50329118,1658154913,24:08,251,556095189,BV1ce4y1972r,False,0,0,0,0
164,585,171,211153,http://i1.hdslb.com/bfs/archive/34cf183cbebfd09b32f0383aeefcb02f139222f2.jpg,,【2022LPL夏季赛】7月18日 IG vs JDG,1,【2022LPL夏季赛】7月18日 IG vs JDG,0,哔哩哔哩英雄联盟赛事,50329118,1658146212,168:50,1167,601001786,BV1hB4y1a7iX,False,0,0,0,0
165,984,171,202366,http://i2.hdslb.com/bfs/archive/9d3c5ba71470ec8ceb7e09721693db1d066871c2.jpg,,【2022LPL夏季赛】7月18日 WE vs AL,1,【2022LPL夏季赛】7月18日 WE vs AL,0,哔哩哔哩英雄联盟赛事,50329118,1658140126,110:32,1991,941103957,BV1BW4y11731,False,0,0,0,0
166,245,171,98813,http://i0.hdslb.com/bfs/archive/2dbc24bd002a59369b8b411ad7339e8a7bac99dc.jpg,,【LPL夏季赛TOP5】7月17日：绷带缠绕决生死 无情连打显神威,1,【LPL夏季赛TOP5】7月17日：绷带缠绕决生死 无情连打显神威,0,哔哩哔哩英雄联盟赛事,50329118,1658075464,04:37,304,513598377,BV1wg411Z7Ab,False,0,0,0,0
167,192,171,115465,http://i1.hdslb.com/bfs/archive/f824494c404eb3812a72936ba1d9b6170a866004.jpg,,【LPL赛事速看】W6D7: FPX一比二不敌OMG UP二比一战胜LGD 终结连败 WBG二比一击败V5 打破其不败金身,1,【LPL赛事速看】W6D7: FPX一比二不敌OMG  UP二比一战胜LGD 终结连败 WBG二比一击败V5 打破其不败金身,0,哔哩哔哩英雄联盟赛事,50329118,1658074368,41:24,721,941118037,BV1YW4y117Qg,False,0,0,0,0
168,6605,171,1490879,http://i2.hdslb.com/bfs/archive/42c42967afc595580892a0643ef6b5279056399f.jpg,,【2022LPL夏季赛】7月17日 V5 vs WBG,1,【2022LPL夏季赛】7月17日 V5 vs WBG,0,哔哩哔哩英雄联盟赛事,50329118,1658064818,153:24,23207,856056721,BV1EV4y1J7nE,False,0,0,0,0
169,190,171,74693,http://i2.hdslb.com/bfs/archive/4333f6eb0eeda071cebea9e9fcd3b338143b9048.jpg,,【2022LPL夏季赛】7月17日 LGD vs UP,1,【2022LPL夏季赛】7月17日 LGD vs UP,0,哔哩哔哩英雄联盟赛事,50329118,1658054942,157:18,182,856041077,BV1pV4y1J7Q4,False,0,0,0,0
170,813,171,225678,http://i0.hdslb.com/bfs/archive/9390b0215c09fc07522dc47be9d4f011790bf4e3.jpg,,【2022LPL夏季赛】7月17日 OMG vs FPX,1,【2022LPL夏季赛】7月17日 OMG vs FPX,0,哔哩哔哩英雄联盟赛事,50329118,1658045233,149:15,2533,258556708,BV1ra411S7fN,False,0,0,0,0
171,129,171,71623,http://i2.hdslb.com/bfs/archive/2079ee5fe6d2a5492e0c0c5ebe2d81f6eb6f94e1.jpg,,【LPL夏季赛TOP5】7月16日：大闹天宫翻江海 萤焰凝辉挽狂澜,1,【LPL夏季赛TOP5】7月16日：大闹天宫翻江海  萤焰凝辉挽狂澜,0,哔哩哔哩英雄联盟赛事,50329118,1657988464,03:35,100,601086784,BV1mB4y1a7CW,False,0,0,0,0
172,264,171,82310,http://i0.hdslb.com/bfs/archive/e0e3998264e7c9a1a1389e1880be3ab583a44502.jpg,,【LPL赛事速看】W6D6：BLG二比一RA TES让一追二击败EDG,1,【LPL赛事速看】W6D6：BLG二比一RA  TES让一追二击败EDG,0,哔哩哔哩英雄联盟赛事,50329118,1657988230,25:48,422,598550276,BV1sB4y1Y7HV,False,0,0,0,0
173,5320,171,894835,http://i1.hdslb.com/bfs/archive/cffc870ee5ce036bb6bc18372eecfae6b7fbdfe1.jpg,,【2022LPL夏季赛】7月16日 EDG vs TES,1,【2022LPL夏季赛】7月16日 EDG vs TES,0,哔哩哔哩英雄联盟赛事,50329118,1657978638,164:03,10494,813431274,BV1q34y1H7jk,False,0,0,0,0
174,5729,171,266031,http://i2.hdslb.com/bfs/archive/45bfcb0dd13d5c57d57d512f2c2e3f114f972aa1.jpg,,【2022LPL夏季赛】7月16日 BLG vs RA,1,【2022LPL夏季赛】7月16日 BLG vs RA,0,哔哩哔哩英雄联盟赛事,50329118,1657969587,203:19,2415,385896998,BV1id4y1D7oX,False,0,0,0,0
175,170,171,113103,http://i0.hdslb.com/bfs/archive/b7efdcab00133e035f4b64baaa71fe9a27dd2937.jpg,,【LPL赛事速看】W6D5:JDG二比零WE RNG鏖战三局击败LNG,1,【LPL赛事速看】W6D5:JDG二比零WE  RNG鏖战三局击败LNG,0,哔哩哔哩英雄联盟赛事,50329118,1657896513,26:25,666,598428786,BV17B4y1v7Ni,False,0,0,0,0
176,297,171,120683,http://i1.hdslb.com/bfs/archive/978f1c9548a123805b8220adeff551e6aeeb204b.jpg,,【2022LPL夏季赛】7月15日 周末补习班,1,【2022LPL夏季赛】7月15日 周末补习班,0,哔哩哔哩英雄联盟赛事,50329118,1657896077,41:07,1782,898391997,BV1fN4y1K7HF,False,0,0,0,0
177,88,171,44587,http://i1.hdslb.com/bfs/archive/fe2cab3f0153e710c5a7ca8eeb2dbcd6bfd4e8cf.jpg,,【LPL夏季赛TOP5】7月15日：电火激荡枪炮交响 臻冰陵墓地裂山崩,1,【LPL夏季赛TOP5】7月15日：电火激荡枪炮交响 臻冰陵墓地裂山崩,0,哔哩哔哩英雄联盟赛事,50329118,1657895550,03:35,91,343406684,BV1q94y197Au,False,0,0,0,0
178,2912,171,1063216,http://i0.hdslb.com/bfs/archive/66f3e21aaf3d3cdef88681755c40a63330126d1c.jpg,,【2022LPL夏季赛】7月15日 RNG vs LNG,1,【2022LPL夏季赛】7月15日 RNG vs LNG,0,哔哩哔哩英雄联盟赛事,50329118,1657885806,142:04,10706,855939675,BV1QV4y1E7Kb,False,0,0,0,0
179,578,171,149253,http://i1.hdslb.com/bfs/archive/cf61bddec5bb642aad3f16759546d90b441d0231.jpg,,【2022LPL夏季赛】7月15日 WE vs JDG,1,【2022LPL夏季赛】7月15日 WE vs JDG,0,哔哩哔哩英雄联盟赛事,50329118,1657879407,113:47,1344,940928863,BV15W4y1m7BC,False,0,0,0,0
180,74,171,63012,http://i1.hdslb.com/bfs/archive/ee1eee1fb9d1098e353b4acdbf88a91bb79a65f3.jpg,,【LPL夏季赛TOP5】7月14日：狂食鸦群恶魔变  青矛无畏越千山,1,【LPL夏季赛TOP5】7月14日：狂食鸦群恶魔变  青矛无畏越千山,0,哔哩哔哩英雄联盟赛事,50329118,1657809235,04:14,76,600993504,BV1EB4y1a7EW,False,0,0,0,0
181,116,171,72132,http://i0.hdslb.com/bfs/archive/154345fda1bea1df0ff8d2145d24a77adc1dbd36.jpg,,【LPL赛事速看】W6D4: AL二比一战胜TT V5二比零击败IG豪取九连胜,1,【LPL赛事速看】W6D4: AL二比一战胜TT  V5二比零击败IG豪取九连胜,0,哔哩哔哩英雄联盟赛事,50329118,1657807279,22:06,403,385971625,BV1fd4y1D74v,False,0,0,0,0
182,1716,171,540013,http://i1.hdslb.com/bfs/archive/2f1f89d06fc30f0a47d1393ba29cf6e2505efc41.jpg,,【2022LPL夏季赛】7月14日 V5 vs IG,1,【2022LPL夏季赛】7月14日 V5 vs IG,0,哔哩哔哩英雄联盟赛事,50329118,1657802238,100:52,6472,215888573,BV1Za411n7sK,False,0,0,0,0
183,521,171,126414,http://i2.hdslb.com/bfs/archive/dbdaefb9523e769529e9586f5cc55e9c3b5f28a1.jpg,,【2022LPL夏季赛】7月14日 AL vs TT,1,【2022LPL夏季赛】7月14日 AL vs TT,0,哔哩哔哩英雄联盟赛事,50329118,1657792789,163:22,711,258429161,BV1Ca411Q7mh,False,0,0,0,0
184,116,171,65770,http://i2.hdslb.com/bfs/archive/59244c0260609f9e496707b826f27cc11ae27e7e.jpg,,【LPL夏季赛TOP5】7月13日：风卷狂沙禁军筑人墙 银光飞瀑月神降天威,1,【LPL夏季赛TOP5】7月13日：风卷狂沙禁军筑人墙  银光飞瀑月神降天威,0,哔哩哔哩英雄联盟赛事,50329118,1657724252,03:40,119,600987840,BV17B4y1a75A,False,0,0,0,0
185,144,171,69628,http://i1.hdslb.com/bfs/archive/c15be3ced8b1ca61e280a552b2bc37b5ca43a0fc.jpg,,【LPL赛事速看】W6D3:BLG重振旗鼓二比一击败LGD  EDG二比零UP,1,【LPL赛事速看】W6D3:BLG重振旗鼓二比一击败LGD  EDG二比零UP,0,哔哩哔哩英雄联盟赛事,50329118,1657723577,24:45,348,940981436,BV16W4y1m7fc,False,0,0,0,0
186,1365,171,365245,http://i2.hdslb.com/bfs/archive/04b25cfd1d1fd6b4eefad76fd96b005b043bdc04.jpg,,【2022LPL夏季赛】7月13日 EDG vs UP,1,【2022LPL夏季赛】7月13日 EDG vs UP,0,哔哩哔哩英雄联盟赛事,50329118,1657716544,109:39,4589,898473092,BV1eN4y1T7Vc,False,0,0,0,0
187,831,171,216391,http://i1.hdslb.com/bfs/archive/60a4162ee62a25bf6bb8c8ceacd0464a011daa31.jpg,,【2022LPL夏季赛】7月13日 BLG vs LGD,1,【2022LPL夏季赛】7月13日 BLG vs LGD,0,哔哩哔哩英雄联盟赛事,50329118,1657709274,169:05,2224,770959493,BV1wr4y1J7Dq,False,0,0,0,0
188,266,171,89824,http://i1.hdslb.com/bfs/archive/8f3cf673e3609b2e15067076c757a9350e5c868b.jpg,,【LPL夏季赛TOP5】7月12日：冰封通碧胜千里 炼狱扳机挽狂澜,1,【LPL夏季赛TOP5】7月12日：冰封通碧胜千里 炼狱扳机挽狂澜,0,哔哩哔哩英雄联盟赛事,50329118,1657642122,04:42,291,470849024,BV1MT411J7dW,False,0,0,0,0
189,195,171,97905,http://i2.hdslb.com/bfs/archive/9d753cd893396aa2b6031d2593d82c15342b6a63.jpg,,【LPL赛事速看】W6D2: WE一比二不敌RNG 遭遇七连败 TES二比一战胜OMG 收获八连胜,1,【LPL赛事速看】W6D2: WE一比二不敌RNG 遭遇七连败 TES二比一战胜OMG 收获八连胜,0,哔哩哔哩英雄联盟赛事,50329118,1657640984,28:39,499,428338781,BV1EG411s7oM,False,0,0,0,0
190,3578,171,724862,http://i0.hdslb.com/bfs/archive/abd2ace96112cbba459baec42730c51557f0470e.jpg,,【2022LPL夏季赛】7月12日 OMG vs TES,1,【2022LPL夏季赛】7月12日 OMG vs TES,0,哔哩哔哩英雄联盟赛事,50329118,1657631624,164:31,9073,855780727,BV1CV4y1n7Ks,False,0,0,0,0
191,2545,171,679430,http://i2.hdslb.com/bfs/archive/a0542116a4c5b94bffe4486f740850c6140ad084.jpg,,【2022LPL夏季赛】7月12日 RNG vs WE,1,【2022LPL夏季赛】7月12日 RNG vs WE,0,哔哩哔哩英雄联盟赛事,50329118,1657620754,153:16,5965,470769988,BV1hT411g7k8,False,0,0,0,0
192,129,171,96506,http://i1.hdslb.com/bfs/archive/c13650bc5ec4d246a18190d74e6f5535a6f47f8e.jpg,,【LPL夏季赛TOP5】7月11日：369纳尔惊天一拍四逆转团战,1,【LPL夏季赛TOP5】7月11日：369纳尔惊天一拍四逆转团战,0,哔哩哔哩英雄联盟赛事,50329118,1657552371,04:21,136,215766479,BV1ua411n7yw,False,0,0,0,0
193,135,171,91568,http://i0.hdslb.com/bfs/archive/a11273047b0405cfef8c5566098aa9f09a385e1c.jpg,,【LPL赛事速看】W6D1:FPX二比零轻取LNG  JDG二比一险胜RA,1,【LPL赛事速看】W6D1:FPX二比零轻取LNG  JDG二比一险胜RA,0,哔哩哔哩英雄联盟赛事,50329118,1657548793,26:29,557,728362199,BV15S4y1J7A5,False,0,0,0,0
194,479,171,202960,http://i0.hdslb.com/bfs/archive/535eaaeae115d38ac0c55384f119b2d10c2ed2b7.jpg,,【2022LPL夏季赛】7月11日 JDG vs RA,1,【2022LPL夏季赛】7月11日 JDG vs RA,0,哔哩哔哩英雄联盟赛事,50329118,1657540493,155:31,1487,983314846,BV1Et4y147nH,False,0,0,0,0
195,1904,171,480432,http://i2.hdslb.com/bfs/archive/c315deed7e37c4ad172bc94b3348a488b17d3281.jpg,,【2022LPL夏季赛】7月11日 FPX vs LNG,1,【2022LPL夏季赛】7月11日 FPX vs LNG,0,哔哩哔哩英雄联盟赛事,50329118,1657534379,105:37,6112,728254810,BV1rS4y1E7U3,False,0,0,0,0
196,4358,171,976682,http://i1.hdslb.com/bfs/archive/b1a4a88ffce9bace156542fcbec6732c7fb013c5.jpg,,【2022LPL夏季赛】7月10日 周末饭堂夜,1,【2022LPL夏季赛】7月10日 周末饭堂夜,0,哔哩哔哩英雄联盟赛事,50329118,1657468362,100:33,3740,215854213,BV11a411n7pv,False,0,0,0,0
197,163,171,65343,http://i1.hdslb.com/bfs/archive/185f6920cf956cb8d2468cad3b8f321da27bfd15.jpg,,【LPL夏季赛TOP5】7月10日：青矛撕裂人无生 涤魂洞灭曲终结,1,【LPL夏季赛TOP5】7月10日：青矛撕裂人无生 涤魂洞灭曲终结,0,哔哩哔哩英雄联盟赛事,50329118,1657465122,04:14,142,728252793,BV1kS4y1E7xP,False,0,0,0,0
198,292,171,89703,http://i0.hdslb.com/bfs/archive/5a321a62c4fed4cdf9b1ee5a6ad40ec7ff2df7b3.jpg,,【LPL赛事速看】W5D6: TT二比一战胜IG 拿下二连胜 V5二比零击败EDG 豪取八连胜,1,【LPL赛事速看】W5D6: TT二比一战胜IG 拿下二连胜  V5二比零击败EDG 豪取八连胜,0,哔哩哔哩英雄联盟赛事,50329118,1657462620,22:44,559,215866240,BV1za411n7SJ,False,0,0,0,0
199,4797,171,935263,http://i0.hdslb.com/bfs/archive/a3dac39560618b32acdf9df7fe1950a9e370c0c3.jpg,,【2022LPL夏季赛】7月10日 EDG vs V5,1,【2022LPL夏季赛】7月10日 EDG vs V5,0,哔哩哔哩英雄联盟赛事,50329118,1657457336,112:47,13960,470771834,BV1hT411g7cU,False,0,0,0,0
200,361,171,120748,http://i0.hdslb.com/bfs/archive/4dae5d0cdbf4eaaa2373aa582664424d69b32a79.jpg,,【2022LPL夏季赛】7月10日 TT vs IG,1,【2022LPL夏季赛】7月10日 TT vs IG,0,哔哩哔哩英雄联盟赛事,50329118,1657447612,166:42,649,600781248,BV1HB4y1p7VH,False,0,0,0,0
201,126,171,83735,http://i1.hdslb.com/bfs/archive/c1d01b13a71e2f37c712fa3be2b4d9991a22087a.jpg,,【LPL夏季赛TOP5】7月9日：诅咒之触陷阵留敌 月神突临银刃破军,1,【LPL夏季赛TOP5】7月9日：诅咒之触陷阵留敌 月神突临银刃破军,0,哔哩哔哩英雄联盟赛事,50329118,1657380110,04:02,124,513333540,BV1ng411f7wX,False,0,0,0,0
202,188,171,115213,http://i0.hdslb.com/bfs/archive/916e57475bb5457c4fe997e83d6ab93380319d07.jpg,,【LPL赛事速看】W5D5: AL二比零轻取UP BLG一比二不敌WBG TES完成复仇二比一击败RNG,1,【LPL赛事速看】W5D5: AL二比零轻取UP  BLG一比二不敌WBG  TES完成复仇二比一击败RNG,0,哔哩哔哩英雄联盟赛事,50329118,1657379801,34:10,785,600784548,BV1nB4y1p7sa,False,0,0,0,0
203,7223,171,1109261,http://i2.hdslb.com/bfs/archive/f87af2429deef656e7e2099460ff2908091c414f.jpg,,【2022LPL夏季赛】7月9日 TES vs RNG,1,【2022LPL夏季赛】7月9日 TES vs RNG,0,哔哩哔哩英雄联盟赛事,50329118,1657370850,156:59,12899,983304051,BV15t4y147ep,False,0,0,0,0
204,2624,171,650588,http://i2.hdslb.com/bfs/archive/14acca5fa7e7b8223dd3391877d77847457065f3.jpg,,【2022LPL夏季赛】7月9日 BLG vs WBG,1,【2022LPL夏季赛】7月9日 BLG vs WBG,0,哔哩哔哩英雄联盟赛事,50329118,1657361169,157:36,13496,385680837,BV1NZ4y1Y7Lq,False,0,0,0,0
205,653,171,145796,http://i2.hdslb.com/bfs/archive/11045cfda1ad281b2aa11c5d06e6a6df3989a017.jpg,,【2022LPL夏季赛】7月9日 AL vs UP,1,【2022LPL夏季赛】7月9日 AL vs UP,0,哔哩哔哩英雄联盟赛事,50329118,1657353919,121:56,1154,215678164,BV1pa411p7Tc,False,0,0,0,0
206,133,171,89113,http://i2.hdslb.com/bfs/archive/e6edf01f163143bc3520edef6ffc82b6cd4cc37c.jpg,,【LPL赛事速看】W5D4: WE一比二不敌OMG JDG发挥出色二比一击败LNG,1,【LPL赛事速看】W5D4: WE一比二不敌OMG  JDG发挥出色二比一击败LNG,0,哔哩哔哩英雄联盟赛事,50329118,1657294742,29:07,564,555670709,BV1ov4y1T7an,False,0,0,0,0
207,225,171,100419,http://i2.hdslb.com/bfs/archive/269ad6bdff88831bddc874e0261bcd0b136af11e.jpg,,【2022LPL夏季赛】7月8日 周末补习班,1,【2022LPL夏季赛】7月8日 周末补习班,0,哔哩哔哩英雄联盟赛事,50329118,1657294736,42:18,1492,643153039,BV1oY4y1E7KG,False,0,0,0,0
208,40,171,33057,http://i2.hdslb.com/bfs/archive/b809e0d33e72eb26f85b1483a2d5d5ec62f939c9.jpg,,【LPL夏季赛TOP5】7月8日：灼灼炽焰断敌路 火箭跳跃取三杀,1,【LPL夏季赛TOP5】7月8日：灼灼炽焰断敌路 火箭跳跃取三杀,0,哔哩哔哩英雄联盟赛事,50329118,1657294534,03:39,63,598236757,BV1EB4y1e7Fm,False,0,0,0,0
209,1184,171,404798,http://i0.hdslb.com/bfs/archive/782956d72d3058e0d9230ab64657f21f4a78d605.jpg,,【2022LPL夏季赛】7月8日 LNG vs JDG,1,【2022LPL夏季赛】7月8日 LNG vs JDG,0,哔哩哔哩英雄联盟赛事,50329118,1657285957,151:32,3443,600719038,BV1FB4y1p7du,False,0,0,0,0
